detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.         0.         0.00168771]
 [0.         0.         0.00152707]]","[[ 0.00020359 -0.00111015  0.        ]
 [ 0.00022321 -0.0009307   0.        ]]","[[0.         0.         0.00079028]
 [0.         0.         0.00054633]]","[[ 9.54463582e-05 -2.22099585e-04  0.00000000e+00]
 [ 4.83108317e-05  3.78261777e-07  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  3.91607397e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.00152563e-04]]","[[3.53652465e-05 4.97878015e-04 0.00000000e+00]
 [3.22106899e-05 6.31323436e-04 0.00000000e+00]]","[[ 0.          0.         -0.00047068]
 [ 0.          0.         -0.0005693 ]]","[[6.59583722e-06 9.66924888e-04 0.00000000e+00]
 [1.38065619e-06 1.05551254e-03 0.00000000e+00]]","[[ 0.          0.         -0.00079415]
 [ 0.          0.         -0.00084884]]","[[-3.04012285e-06  1.25696103e-03  0.00000000e+00]
 [-1.55421369e-06  1.30495467e-03  0.00000000e+00]]","[[ 0.          0.         -0.00094995]
 [ 0.          0.         -0.00095994]]","[[-2.87282018e-06  1.39355934e-03  0.00000000e+00]
 [-5.31875205e-06  1.40352301e-03  0.00000000e+00]]","[[ 0.          0.         -0.00094512]
 [ 0.          0.         -0.00093004]]","[[2.69585992e-06 1.39057774e-03 0.00000000e+00]
 [7.86581019e-06 1.37667332e-03 0.00000000e+00]]","[[ 0.          0.         -0.00084102]
 [ 0.          0.         -0.00079489]]","[[1.54347847e-05 1.30033142e-03 0.00000000e+00]
 [1.42409305e-05 1.26064256e-03 0.00000000e+00]]","[[ 0.          0.         -0.00059502]
 [ 0.          0.         -0.00049931]]","[[-4.03379410e-06  1.08235753e-03  0.00000000e+00]
 [-1.12205837e-05  9.97067175e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.28390541e-04]
 [ 0.00000000e+00  0.00000000e+00  9.66361748e-06]]","[[-1.50192323e-05  6.64943661e-04  0.00000000e+00]
 [-1.23816475e-05  5.32984753e-04  0.00000000e+00]]","[[0.         0.         0.00054624]
 [0.         0.         0.00079508]]","[[-9.32815143e-05  2.13458684e-05  0.00000000e+00]
 [-1.44546437e-04 -2.05225896e-04  0.00000000e+00]]","[[0.         0.         0.00152141]
 [0.         0.         0.00169949]]","[[-0.00017312 -0.00090628  0.        ]
 [-0.00014452 -0.00109486  0.        ]]"
"[[0.         0.         0.00346585]
 [0.         0.         0.00343437]]","[[ 0.00022562 -0.00314888  0.        ]
 [ 0.00027516 -0.00307107  0.        ]]","[[0.         0.         0.0030285 ]
 [0.         0.         0.00281337]]","[[ 0.00024605 -0.00258384  0.        ]
 [ 0.00018589 -0.00237201  0.        ]]","[[0.         0.         0.00231428]
 [0.         0.         0.00218193]]","[[ 0.00012801 -0.00183966  0.        ]
 [ 0.00012454 -0.00169215  0.        ]]","[[0.         0.         0.00179949]
 [0.         0.         0.00168891]]","[[ 8.40078992e-05 -1.29888164e-03  0.00000000e+00]
 [ 7.06228995e-05 -1.18795055e-03  0.00000000e+00]]","[[0.         0.         0.00142543]
 [0.         0.         0.00135938]]","[[ 4.31941417e-05 -9.23913441e-04  0.00000000e+00]
 [ 3.61905865e-05 -8.58844657e-04  0.00000000e+00]]","[[0.         0.         0.00123968]
 [0.         0.         0.00122615]]","[[ 6.59815909e-06 -7.38334308e-04  0.00000000e+00]
 [-1.94716598e-06 -7.23218252e-04  0.00000000e+00]]","[[0.         0.         0.00123228]
 [0.         0.         0.00125071]]","[[-1.02034443e-05 -7.31550778e-04  0.00000000e+00]
 [-1.28899585e-05 -7.50831873e-04  0.00000000e+00]]","[[0.         0.         0.00137451]
 [0.         0.         0.0014374 ]]","[[-2.85912922e-05 -8.71178930e-04  0.00000000e+00]
 [-3.62977968e-05 -9.32363303e-04  0.00000000e+00]]","[[0.         0.         0.00168466]
 [0.         0.         0.00179208]]","[[-7.92280114e-05 -1.17988685e-03  0.00000000e+00]
 [-9.66805500e-05 -1.28824913e-03  0.00000000e+00]]","[[0.         0.         0.00218579]
 [0.         0.         0.00232903]]","[[-0.00011529 -0.00169151  0.        ]
 [-0.00012231 -0.00184714  0.        ]]","[[0.         0.         0.00287952]
 [0.         0.         0.00309616]]","[[-0.00024493 -0.00241827  0.        ]
 [-0.00027918 -0.00263689  0.        ]]","[[0.         0.         0.00353663]
 [0.         0.         0.00360701]]","[[-0.00022239 -0.00315747  0.        ]
 [-0.00018575 -0.00326605  0.        ]]"
"[[0.         0.         0.00363238]
 [0.         0.         0.00376119]]","[[ 0.00013545 -0.00375565  0.        ]
 [ 0.00019087 -0.0038335   0.        ]]","[[0.         0.         0.003954  ]
 [0.         0.         0.00388827]]","[[ 0.00029206 -0.00386572  0.        ]
 [ 0.00025    -0.00378069  0.        ]]","[[0.         0.         0.00365394]
 [0.         0.         0.00359995]]","[[ 0.00016581 -0.00348465  0.        ]
 [ 0.00016569 -0.00339769  0.        ]]","[[0.         0.         0.00340496]
 [0.         0.         0.00333673]]","[[ 0.00013177 -0.00314207  0.        ]
 [ 0.00011531 -0.00306201  0.        ]]","[[0.         0.         0.00316152]
 [0.         0.         0.00311576]]","[[ 7.52269584e-05 -2.85929261e-03  0.00000000e+00]
 [ 6.18597475e-05 -2.80730445e-03  0.00000000e+00]]","[[0.         0.         0.00303572]
 [0.         0.         0.00302456]]","[[ 1.44121521e-05 -2.71071630e-03  0.00000000e+00]
 [ 3.41770849e-06 -2.69692982e-03  0.00000000e+00]]","[[0.         0.         0.00301671]
 [0.         0.         0.00302968]]","[[-1.92871168e-05 -2.69494318e-03  0.00000000e+00]
 [-2.95691104e-05 -2.71073140e-03  0.00000000e+00]]","[[0.         0.         0.00313067]
 [0.         0.         0.00318088]]","[[-6.37386023e-05 -2.82116239e-03  0.00000000e+00]
 [-7.50948288e-05 -2.87619876e-03  0.00000000e+00]]","[[0.         0.         0.00335738]
 [0.         0.         0.00342313]]","[[-0.00012525 -0.00307781  0.        ]
 [-0.00014519 -0.00315697  0.        ]]","[[0.         0.         0.00363459]
 [0.         0.         0.00370904]]","[[-0.00016741 -0.00343169  0.        ]
 [-0.00018238 -0.00353381  0.        ]]","[[0.         0.         0.00398936]
 [0.         0.         0.0040515 ]]","[[-0.00028844 -0.00387391  0.        ]
 [-0.00028372 -0.00396476  0.        ]]","[[0.         0.         0.0039286 ]
 [0.         0.         0.00384118]]","[[-0.0001612  -0.00399619  0.        ]
 [-0.00013494 -0.00395635  0.        ]]"
"[[0.         0.         0.00205195]
 [0.         0.         0.00228247]]","[[-2.59175277e-05 -2.56237604e-03  0.00000000e+00]
 [ 5.12510335e-06 -2.76626945e-03  0.00000000e+00]]","[[0.         0.         0.00302856]
 [0.         0.         0.0031676 ]]","[[ 0.00019473 -0.00335605  0.        ]
 [ 0.00019789 -0.00346111  0.        ]]","[[0.         0.         0.00334593]
 [0.         0.         0.0034071 ]]","[[ 0.00012299 -0.00358494  0.        ]
 [ 0.0001269  -0.0036107   0.        ]]","[[0.         0.         0.00352772]
 [0.         0.         0.00354184]]","[[ 0.00012189 -0.00364391  0.        ]
 [ 0.00011003 -0.00364004  0.        ]]","[[0.         0.         0.00355369]
 [0.         0.         0.00355416]]","[[ 7.48960319e-05 -3.61008189e-03  0.00000000e+00]
 [ 6.06264589e-05 -3.59943073e-03  0.00000000e+00]]","[[0.         0.         0.00355973]
 [0.         0.         0.00355638]]","[[ 1.67576993e-05 -3.57889350e-03  0.00000000e+00]
 [ 8.54552164e-06 -3.57320967e-03  0.00000000e+00]]","[[0.         0.         0.00353642]
 [0.         0.         0.00353672]]","[[-1.94993718e-05 -3.56020589e-03  0.00000000e+00]
 [-3.31568073e-05 -3.56408022e-03  0.00000000e+00]]","[[0.         0.         0.00356042]
 [0.         0.         0.00357076]]","[[-7.09772552e-05 -3.60693354e-03  0.00000000e+00]
 [-8.10319561e-05 -3.62687401e-03  0.00000000e+00]]","[[0.         0.         0.00357865]
 [0.         0.         0.00356369]]","[[-0.00011478 -0.00367345  0.        ]
 [-0.00012632 -0.00367864  0.        ]]","[[0.         0.         0.00345725]
 [0.         0.         0.00341764]]","[[-0.00013967 -0.00366472  0.        ]
 [-0.0001575  -0.00365434  0.        ]]","[[0.         0.         0.0032528 ]
 [0.         0.         0.00310846]]","[[-0.00018739 -0.00355621  0.        ]
 [-0.00014187 -0.00345413  0.        ]]","[[0.         0.         0.00243689]
 [0.         0.         0.00222802]]","[[-1.49782770e-05 -2.93012094e-03  0.00000000e+00]
 [-1.34877867e-05 -2.75156360e-03  0.00000000e+00]]"
"[[ 0.          0.         -0.00044976]
 [ 0.          0.         -0.00024102]]","[[-0.00017205 -0.00017528  0.        ]
 [-0.00018387 -0.00039909  0.        ]]","[[0.         0.         0.00068091]
 [0.         0.         0.00096877]]","[[-6.78475096e-06 -1.26053096e-03  0.00000000e+00]
 [ 4.59082131e-05 -1.51746937e-03  0.00000000e+00]]","[[0.         0.         0.00149675]
 [0.         0.         0.00164784]]","[[ 1.72246337e-05 -2.03445610e-03  0.00000000e+00]
 [ 2.13575906e-05 -2.16842758e-03  0.00000000e+00]]","[[0.         0.         0.00205291]
 [0.         0.         0.00214989]]","[[ 5.39972555e-05 -2.50119107e-03  0.00000000e+00]
 [ 5.33153828e-05 -2.58338919e-03  0.00000000e+00]]","[[0.         0.         0.00235856]
 [0.         0.         0.00240966]]","[[ 3.91214170e-05 -2.75920778e-03  0.00000000e+00]
 [ 3.03215366e-05 -2.79974543e-03  0.00000000e+00]]","[[0.         0.         0.00250599]
 [0.         0.         0.00251252]]","[[ 1.21870061e-05 -2.87329254e-03  0.00000000e+00]
 [ 1.08317280e-05 -2.87916811e-03  0.00000000e+00]]","[[0.         0.         0.00248971]
 [0.         0.         0.00247602]]","[[-9.91658207e-06 -2.86086275e-03  0.00000000e+00]
 [-2.05262370e-05 -2.84968019e-03  0.00000000e+00]]","[[0.         0.         0.0024028 ]
 [0.         0.         0.00236435]]","[[-4.40646820e-05 -2.79587163e-03  0.00000000e+00]
 [-4.82480127e-05 -2.76684183e-03  0.00000000e+00]]","[[0.         0.         0.00218523]
 [0.         0.         0.00208957]]","[[-4.78111592e-05 -2.61890177e-03  0.00000000e+00]
 [-4.29993213e-05 -2.54008528e-03  0.00000000e+00]]","[[0.         0.         0.00169139]
 [0.         0.         0.00155177]]","[[-4.19382825e-05 -2.21798211e-03  0.00000000e+00]
 [-5.57692563e-05 -2.09150936e-03  0.00000000e+00]]","[[0.         0.         0.0009958 ]
 [0.         0.         0.00070705]]","[[ 1.47409060e-05 -1.56820470e-03  0.00000000e+00]
 [ 7.83175949e-05 -1.31207184e-03  0.00000000e+00]]","[[ 0.          0.         -0.00017356]
 [ 0.          0.         -0.00039264]]","[[ 0.00013839 -0.00048576  0.        ]
 [ 0.0001137  -0.00026065  0.        ]]"
"[[ 0.          0.         -0.00251778]
 [ 0.          0.         -0.00244932]]","[[-0.00021997  0.00211984  0.        ]
 [-0.00026878  0.00200144  0.        ]]","[[ 0.          0.         -0.00186641]
 [ 0.          0.         -0.00157993]]","[[-0.00020733  0.00134178  0.        ]
 [-0.00013097  0.00106508  0.        ]]","[[ 0.          0.         -0.00096605]
 [ 0.          0.         -0.00080475]]","[[-9.56962008e-05  4.06179543e-04  0.00000000e+00]
 [-9.74409409e-05  2.29860197e-04  0.00000000e+00]]","[[ 0.          0.         -0.00031141]
 [ 0.          0.         -0.00017618]]","[[-4.06733629e-05 -2.45807845e-04  0.00000000e+00]
 [-2.84264854e-05 -3.77558612e-04  0.00000000e+00]]","[[0.         0.         0.00013266]
 [0.         0.         0.0002115 ]]","[[-1.60630226e-05 -6.83328977e-04  0.00000000e+00]
 [-1.53694305e-05 -7.58063542e-04  0.00000000e+00]]","[[0.         0.         0.00035419]
 [0.         0.         0.00036784]]","[[ 2.63482940e-06 -8.94390479e-04  0.00000000e+00]
 [ 8.73527834e-06 -9.09658881e-04  0.00000000e+00]]","[[0.         0.         0.00035442]
 [0.         0.         0.00033287]]","[[ 5.17150657e-06 -8.95722072e-04  0.00000000e+00]
 [ 2.93147947e-06 -8.74146861e-04  0.00000000e+00]]","[[0.         0.         0.00019417]
 [0.         0.         0.000124  ]]","[[ 5.05765716e-06 -7.44094313e-04  0.00000000e+00]
 [ 8.40351347e-06 -6.77490995e-04  0.00000000e+00]]","[[ 0.          0.         -0.00016002]
 [ 0.          0.         -0.00029199]]","[[ 4.45732085e-05 -3.97955917e-04  0.00000000e+00]
 [ 6.52797645e-05 -2.70668948e-04  0.00000000e+00]]","[[ 0.          0.         -0.00078611]
 [ 0.          0.         -0.00095401]]","[[7.55910620e-05 2.07152075e-04 0.00000000e+00]
 [7.16134180e-05 3.88629433e-04 0.00000000e+00]]","[[ 0.          0.         -0.00162029]
 [ 0.          0.         -0.00189967]]","[[0.00021032 0.00108038 0.        ]
 [0.00025594 0.00135667 0.        ]]","[[ 0.          0.         -0.0024979 ]
 [ 0.          0.         -0.00260253]]","[[0.00021163 0.00203086 0.        ]
 [0.00017419 0.00217614 0.        ]]"
"[[ 0.          0.         -0.00305084]
 [ 0.          0.         -0.00316221]]","[[-0.000142    0.00308896  0.        ]
 [-0.00019945  0.00314436  0.        ]]","[[ 0.          0.         -0.00326143]
 [ 0.          0.         -0.00313949]]","[[-0.00029269  0.0030707   0.        ]
 [-0.00023641  0.00293054  0.        ]]","[[ 0.          0.         -0.00277027]
 [ 0.          0.         -0.00268973]]","[[-0.00015208  0.0024832   0.        ]
 [-0.00016302  0.00235915  0.        ]]","[[ 0.          0.         -0.00237407]
 [ 0.          0.         -0.00226967]]","[[-1.13759355e-04  1.99246503e-03  0.00000000e+00]
 [-9.32374956e-05  1.87864147e-03  0.00000000e+00]]","[[ 0.          0.         -0.00201953]
 [ 0.          0.         -0.00195346]]","[[-6.23161295e-05  1.59717804e-03  0.00000000e+00]
 [-5.27943420e-05  1.52572623e-03  0.00000000e+00]]","[[ 0.          0.         -0.00183847]
 [ 0.          0.         -0.00182429]]","[[-7.29364474e-06  1.39523377e-03  0.00000000e+00]
 [ 2.90062889e-06  1.37781233e-03  0.00000000e+00]]","[[ 0.          0.         -0.00182016]
 [ 0.          0.         -0.00183863]]","[[1.81055027e-05 1.37914186e-03 0.00000000e+00]
 [2.53695681e-05 1.40035484e-03 0.00000000e+00]]","[[ 0.          0.         -0.00197224]
 [ 0.          0.         -0.00203795]]","[[5.10546089e-05 1.54226813e-03 0.00000000e+00]
 [5.96365435e-05 1.61323337e-03 0.00000000e+00]]","[[ 0.          0.         -0.00228075]
 [ 0.          0.         -0.00238083]]","[[0.00011463 0.00188299 0.        ]
 [0.00014111 0.00199283 0.        ]]","[[ 0.          0.         -0.00270191]
 [ 0.          0.         -0.00280613]]","[[0.00014855 0.00237204 0.        ]
 [0.00015635 0.00251195 0.        ]]","[[ 0.          0.         -0.00321837]
 [ 0.          0.         -0.00332806]]","[[0.0002871  0.00299697 0.        ]
 [0.00028746 0.00313639 0.        ]]","[[ 0.          0.         -0.00329349]
 [ 0.          0.         -0.00322237]]","[[0.00016185 0.0032665  0.        ]
 [0.00013267 0.00324727 0.        ]]"
"[[ 0.          0.         -0.00185804]
 [ 0.          0.         -0.00208077]]","[[ 1.39211237e-05  2.28176006e-03  0.00000000e+00]
 [-1.80382507e-05  2.47637871e-03  0.00000000e+00]]","[[ 0.          0.         -0.00280453]
 [ 0.          0.         -0.00292208]]","[[-0.00021041  0.00303506  0.        ]
 [-0.00020883  0.00311668  0.        ]]","[[ 0.          0.         -0.0030045 ]
 [ 0.          0.         -0.00305195]]","[[-0.00011886  0.00313504  0.        ]
 [-0.00013533  0.00313259  0.        ]]","[[ 0.          0.         -0.00309826]
 [ 0.          0.         -0.00308068]]","[[-0.00012607  0.00308161  0.        ]
 [-0.00010666  0.00304798  0.        ]]","[[ 0.          0.         -0.00302358]
 [ 0.          0.         -0.00300672]]","[[-7.41194650e-05  2.94210135e-03  0.00000000e+00]
 [-6.10668185e-05  2.91236662e-03  0.00000000e+00]]","[[ 0.          0.         -0.00298308]
 [ 0.          0.         -0.00297553]]","[[-1.25752858e-05  2.85772235e-03  0.00000000e+00]
 [-3.85860042e-06  2.84697230e-03  0.00000000e+00]]","[[ 0.          0.         -0.00295514]
 [ 0.          0.         -0.00296058]]","[[2.19105395e-05 2.83410216e-03 0.00000000e+00]
 [3.46631941e-05 2.84364796e-03 0.00000000e+00]]","[[ 0.          0.         -0.00301636]
 [ 0.          0.         -0.00304156]]","[[6.87007740e-05 2.92173271e-03 0.00000000e+00]
 [7.75356609e-05 2.95908335e-03 0.00000000e+00]]","[[ 0.          0.         -0.00311228]
 [ 0.          0.         -0.00312568]]","[[0.00012402 0.00307349 0.        ]
 [0.00014121 0.00310518 0.        ]]","[[ 0.          0.         -0.00308616]
 [ 0.          0.         -0.00306812]]","[[0.00013592 0.00317167 0.        ]
 [0.0001519  0.00319213 0.        ]]","[[ 0.          0.         -0.00299079]
 [ 0.          0.         -0.00286384]]","[[0.00019823 0.00319231 0.        ]
 [0.00015319 0.00311076 0.        ]]","[[ 0.          0.         -0.00221714]
 [ 0.          0.         -0.00201461]]","[[2.00674317e-05 2.61808490e-03 0.00000000e+00]
 [1.53322784e-05 2.44708001e-03 0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 2.37386831e-04]
 [0.00000000e+00 0.00000000e+00 4.02658640e-05]]","[[0.00015191 0.00029594 0.        ]
 [0.00016382 0.00050985 0.        ]]","[[ 0.          0.         -0.00086504]
 [ 0.          0.         -0.0011537 ]]","[[-8.33770766e-06  1.36040691e-03  0.00000000e+00]
 [-6.26587751e-05  1.61796985e-03  0.00000000e+00]]","[[ 0.          0.         -0.00163848]
 [ 0.          0.         -0.0017855 ]]","[[-1.59413530e-05  2.09524223e-03  0.00000000e+00]
 [-2.79488043e-05  2.21517804e-03  0.00000000e+00]]","[[ 0.         0.        -0.0021781]
 [ 0.         0.        -0.002257 ]]","[[-7.08312175e-05  2.51360451e-03  0.00000000e+00]
 [-6.22740530e-05  2.58025282e-03  0.00000000e+00]]","[[ 0.          0.         -0.00242258]
 [ 0.          0.         -0.00246563]]","[[-4.39802313e-05  2.70995408e-03  0.00000000e+00]
 [-3.46074626e-05  2.73898262e-03  0.00000000e+00]]","[[ 0.          0.         -0.00254853]
 [ 0.          0.         -0.00255155]]","[[-1.04587677e-05  2.79103799e-03  0.00000000e+00]
 [-7.94165761e-06  2.79261662e-03  0.00000000e+00]]","[[ 0.          0.         -0.00252572]
 [ 0.          0.         -0.00251492]]","[[1.43493748e-05 2.77220163e-03 0.00000000e+00]
 [2.54082681e-05 2.76468361e-03 0.00000000e+00]]","[[ 0.          0.         -0.00246022]
 [ 0.          0.         -0.00243032]]","[[4.77695776e-05 2.73505425e-03 0.00000000e+00]
 [5.21429819e-05 2.71784286e-03 0.00000000e+00]]","[[ 0.          0.         -0.00229082]
 [ 0.          0.         -0.00220903]]","[[6.67612541e-05 2.61181847e-03 0.00000000e+00]
 [6.33672800e-05 2.54612248e-03 0.00000000e+00]]","[[ 0.          0.         -0.00182328]
 [ 0.          0.         -0.0016947 ]]","[[4.59141079e-05 2.25803752e-03 0.00000000e+00]
 [6.20765249e-05 2.14758067e-03 0.00000000e+00]]","[[ 0.          0.         -0.00117384]
 [ 0.          0.         -0.00088575]]","[[-3.43956810e-06  1.65932559e-03  0.00000000e+00]
 [-6.52706842e-05  1.40418498e-03  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.42224586e-05]
 [ 0.00000000e+00  0.00000000e+00  1.83873244e-04]]","[[-0.00012561  0.00059045  0.        ]
 [-0.00010458  0.00037395  0.        ]]"
"[[0.         0.         0.00192728]
 [0.         0.         0.00187528]]","[[ 0.00018831 -0.00160987  0.        ]
 [ 0.00023472 -0.00150767  0.        ]]","[[0.         0.         0.00134648]
 [0.         0.         0.00106372]]","[[ 0.00018961 -0.00089022  0.        ]
 [ 0.00011482 -0.00061313  0.        ]]","[[0.         0.         0.00046627]
 [0.         0.         0.00030924]]","[[9.39849859e-05 4.27441713e-05 0.00000000e+00]
 [9.64424397e-05 2.13757595e-04 0.00000000e+00]]","[[ 0.          0.         -0.00020875]
 [ 0.          0.         -0.00033967]]","[[2.08148188e-05 6.90527119e-04 0.00000000e+00]
 [1.34991480e-05 8.20654660e-04 0.00000000e+00]]","[[ 0.          0.         -0.00063025]
 [ 0.          0.         -0.00070986]]","[[1.17552977e-05 1.11382608e-03 0.00000000e+00]
 [1.24002233e-05 1.18574840e-03 0.00000000e+00]]","[[ 0.          0.         -0.00085419]
 [ 0.          0.         -0.00086613]]","[[-2.09887937e-06  1.31567428e-03  0.00000000e+00]
 [-7.03543653e-06  1.32870977e-03  0.00000000e+00]]","[[ 0.          0.         -0.00084927]
 [ 0.          0.         -0.00082804]]","[[-5.10293636e-07  1.31218987e-03  0.00000000e+00]
 [ 2.49831990e-06  1.29163255e-03  0.00000000e+00]]","[[ 0.          0.         -0.00069214]
 [ 0.          0.         -0.00062406]]","[[ 1.13734520e-07  1.17012894e-03  0.00000000e+00]
 [-1.56344607e-06  1.10787885e-03  0.00000000e+00]]","[[ 0.          0.         -0.00035606]
 [ 0.          0.         -0.00022443]]","[[-2.53845478e-05  8.40173858e-04  0.00000000e+00]
 [-4.93363996e-05  7.13541550e-04  0.00000000e+00]]","[[0.         0.         0.00028663]
 [0.         0.         0.00044832]]","[[-6.72719090e-05  2.37212885e-04  0.00000000e+00]
 [-5.92306665e-05  6.09288689e-05  0.00000000e+00]]","[[0.         0.         0.00109799]
 [0.         0.         0.0013699 ]]","[[-0.00019379 -0.00062564  0.        ]
 [-0.00023297 -0.00089822  0.        ]]","[[0.         0.         0.00191388]
 [0.         0.         0.00199903]]","[[-0.00018521 -0.00152913  0.        ]
 [-0.00015277 -0.00165681  0.        ]]"
"[[0.         0.         0.00224396]
 [0.         0.         0.0023622 ]]","[[ 0.00010554 -0.00231301  0.        ]
 [ 0.00015542 -0.00238066  0.        ]]","[[0.         0.         0.0025244 ]
 [0.         0.         0.00242324]]","[[ 0.00026042 -0.00237143  0.        ]
 [ 0.00021446 -0.00224634  0.        ]]","[[0.         0.         0.00207501]
 [0.         0.         0.00200402]]","[[ 0.00014368 -0.0018059   0.        ]
 [ 0.00016261 -0.00168588  0.        ]]","[[0.         0.         0.00166372]
 [0.         0.         0.00155507]]","[[ 9.68723883e-05 -1.31238339e-03  0.00000000e+00]
 [ 7.63742868e-05 -1.19343757e-03  0.00000000e+00]]","[[0.         0.         0.00131035]
 [0.         0.         0.00123983]]","[[ 6.11151678e-05 -9.04443110e-04  0.00000000e+00]
 [ 5.32649911e-05 -8.30793590e-04  0.00000000e+00]]","[[0.         0.         0.00111571]
 [0.         0.         0.0011014 ]]","[[ 7.91513249e-06 -6.97365834e-04  0.00000000e+00]
 [-1.61415817e-06 -6.80122240e-04  0.00000000e+00]]","[[0.         0.         0.00109983]
 [0.         0.         0.00111967]]","[[-1.43973531e-05 -6.83262725e-04  0.00000000e+00]
 [-2.12505165e-05 -7.05285189e-04  0.00000000e+00]]","[[0.         0.         0.00125963]
 [0.         0.         0.00132592]]","[[-4.62885885e-05 -8.49287838e-04  0.00000000e+00]
 [-5.16265145e-05 -9.20731588e-04  0.00000000e+00]]","[[0.         0.         0.0015655 ]
 [0.         0.         0.00167222]]","[[-0.00010009 -0.00119653  0.        ]
 [-0.00013196 -0.00131094  0.        ]]","[[0.         0.         0.00200652]
 [0.         0.         0.00210398]]","[[-0.0001355  -0.0016932   0.        ]
 [-0.00013913 -0.00183047  0.        ]]","[[0.         0.         0.00248473]
 [0.         0.         0.002572  ]]","[[-0.00025488 -0.00229895  0.        ]
 [-0.00024734 -0.00242011  0.        ]]","[[0.         0.         0.00247218]
 [0.         0.         0.00238647]]","[[-0.00012521 -0.00248238  0.        ]
 [-0.00010214 -0.00244529  0.        ]]"
"[[0.         0.         0.00114349]
 [0.         0.         0.00134728]]","[[-3.71184845e-05 -1.51580681e-03  0.00000000e+00]
 [-1.58082813e-05 -1.70124994e-03  0.00000000e+00]]","[[0.         0.         0.00206508]
 [0.         0.         0.00220441]]","[[ 0.00016289 -0.00227985  0.        ]
 [ 0.00017483 -0.00238197  0.        ]]","[[0.         0.         0.00231522]
 [0.         0.         0.00237217]]","[[ 0.00010381 -0.00242199  0.        ]
 [ 0.00012997 -0.00242352  0.        ]]","[[0.         0.         0.00241165]
 [0.         0.         0.00238603]]","[[ 1.14805516e-04 -2.37578057e-03  0.00000000e+00]
 [ 9.07382786e-05 -2.33709698e-03  0.00000000e+00]]","[[0.         0.         0.0023294 ]
 [0.         0.         0.00230969]]","[[ 7.49101156e-05 -2.21847620e-03  0.00000000e+00]
 [ 6.41940578e-05 -2.18591555e-03  0.00000000e+00]]","[[0.         0.         0.00227668]
 [0.         0.         0.00226791]]","[[ 1.40517051e-05 -2.12624484e-03  0.00000000e+00]
 [ 5.19251786e-06 -2.11453562e-03  0.00000000e+00]]","[[0.         0.         0.00224931]
 [0.         0.         0.00225671]]","[[-1.95800604e-05 -2.10266069e-03  0.00000000e+00]
 [-3.23970979e-05 -2.11355467e-03  0.00000000e+00]]","[[0.         0.         0.00231974]
 [0.         0.         0.00234456]]","[[-6.36618645e-05 -2.19642721e-03  0.00000000e+00]
 [-6.81150323e-05 -2.23545831e-03  0.00000000e+00]]","[[0.         0.         0.00241661]
 [0.         0.         0.00243783]]","[[-0.00011494 -0.00235971  0.        ]
 [-0.00013624 -0.00239488  0.        ]]","[[0.         0.         0.00239653]
 [0.         0.         0.00237226]]","[[-0.00011851 -0.00245534  0.        ]
 [-0.00012996 -0.00247231  0.        ]]","[[0.         0.         0.00225316]
 [0.         0.         0.00210623]]","[[-0.00015202 -0.00243902  0.        ]
 [-0.00010544 -0.00233663  0.        ]]","[[0.         0.         0.00145596]
 [0.         0.         0.00126314]]","[[ 9.76682814e-06 -1.81471526e-03  0.00000000e+00]
 [ 9.67166139e-06 -1.64476433e-03  0.00000000e+00]]"
